User_ID	sex	dPlt	age	orgn	race	ethnic	_estmDrct	_contblack	_posFB	_negFB	prfSlfOtr	prfWhtBlk	prfDemRep	eItmWhtBlk	eDemRep	eSlfOtr	ewhtblk	eItmDemRep	votedDem	willVoteDem	rwa	rsnbrg	mrs	eItmSlfA	eItmSlfB	iatRace	batRace	cgatRace	satRace	spfRace	epRace	ampRace	spdRace	iatPltc	batPltc	cgatPltc	satPltc	spfPltc	epPltc	ampPltc	spdPltc	iatSelf	batSelf	cgatSelf	satSelf	spfSelf	epSelf	ampSelf	spdSelf
402126	f	0	26	us	white	nhisp	6		2	2	4			-0.5		0								1.35	4.8						0.2386231781											0.2199979902	1.1220124408						
402132	m	2	48	us	white	nhisp																																								1.4343957649			
402133	f	2	30	cn	unkno	unkno								-0.833333333							3.8	4.7								0.0739363179	-0.177744687	0.375	-0.428571429	0.5151851108						-0.25		0.6303522978		0.9770064294				0.25	
402134	m	3	46	us	white	nhisp																																	-0.203190728										
402136	f	3	37	us	white	nhisp															1.4666666667																						0.6883254406	0.2104892691				0.125	
402137	f	0	45		black				2	3	6					-1		1.4																			0.7744045189										-0.445574697		
402138	f	0	32	at	white	nhisp		0				6		-1.833333333			1						1.5				0.5982331116										0.7210910139					0.8190871896						-0.083333333	
402144	f	3	24	us	white	nhisp																																								0.7584523001			
402145	m	2	18	us	white																												-0.571428571								-0.901515152	0.4814192659							
402148	f	3	55	us	white	nhisp																	1						-0.217981584										0.3818591777	0.1666666667									
402151	m	2	48	ca	white	nhisp			2	2	4					0																									0.7555555556	0.3383667755			1.2427707151		0.654659848	-0.041666667	
402154	f	-1	24	us	white	unkno		7				7					6												0.7393663848						-0.549156441											-0.147630643		0.0833333333	
402155	f	2	25	us	white	nhisp			1	3	3					-3																										-0.186605008		1.3360895317	0.0782139751			0.0416666667	-0.688888889
402156	f	-1	44	us	white	nhisp																										0.125							-0.222489283						1.0295100543			0	
402159	f	3	59	us	white	nhisp																5.2																				0.9620322599							
402161	f	3	36	us	white	nhisp	7																	3.125	6.4	0.1073805325			-0.685136889			-0.958333333	-2.75	0.0751706612						0.9583333333							0.4880860765		
402163	f	2	41	us	mixed			7				4					0						1					-0.709116741														1.1136726548							
402165	m	-1	49	us	sAsia	nhisp																				0.6657305042							0.1263736264	0.0953642078															0
402166	m	1	58	us	white	nhisp			2	3	5			-0.5		1															0.3624005806						-0.159509503												
402167	m	-1	40	uk	white	unkno												2.4											0.2214213114																				
402168	m		28	pk	sAsia	nhisp	4																	-1.65	4																0.5416666667								
402175	m	2		us	sAsia	nhisp	4											4.4							4.6																								-0.077777778
402176	f	2	58	us	white	nhisp			2	6	4					0																																	
402180	m	-2	20	us	white		5														1.2666666667			0.75	6.4			0.4230850498										0.3889003595										0.0833333333	
402181	f	2	26	us	mixed				1	4	4					0		3.2											0.7538452484													0.6534354704							
402182	f		18	us	mixed	nhisp															2.3333333333																					0.8203708201	0.2416841045						
402186	m	3	29	us	white	nhisp		2				4																				-0.625			0.9032774133	2.3046176642													
402187	m	0	19	mx	unkno	hispa							3		0					1															0.10571217										-1.265101289				
402190	m		19	us	white																																	-0.226945294							-0.212102623				
402196	m	0	31	us	white	unkno																									-0.497681508											0.2807613439							
402201	f	2	40	us	white	hispa								-0.666666667								4.7																	0.0709401124				0.7463460425						
402203	m	2	19	us	white	nhisp																6	2.5							-0.135011151														0.7000703456					
402204	m	2	24	us	unkno	hispa	5																	0.75	5.4													0.5826667246							0.7739833267				0
402208	f	3	19	us	mixed	nhisp																5																			-0.431818182								
402209	f	2	36	us	eAsia	nhisp								-2.166666667							1.8666666667							1.2258844514															0.9722494377						
402215	m	2	18	se	blkwh	nhisp								-1.333333333							2.4666666667															0.0736996409										0.4742132303			
402218	m	2	29	us	white	nhisp												3.8													-0.064547744																		
402220	m	2	23	us	mixed	nhisp																																						2.2476988334					
402223	f	0	45	us	white	nhisp		3				4					0				3.9333333333																										-0.089839704		
402224	f	0	30	us	black	nhisp	7																	5.75	4.4				-0.65685978					0.6519429912															
402227	m	0	42	gt	mixed	hispa																																		0.5									
402229	f	2	28	us	white	nhisp																5.6				0.319627263																							
402231	m	0	28	us	eAsia	nhisp		3				5					1	-0.4									0.6595823283																	1.139104264			-0.343257016		0.1
402232	f	2	42	us	white	nhisp	3																	2.35	5.4							-0.041666667			0.7745841662											0.2129085788			
402233	f	3	34	us	white	nhisp			1	3	3		7		7	2		2.6		1	2.2666666667								0.0845587609			-0.125		0.5603360992		0.3631046542				-0.041666667				1.0191703013	0.6423790889				
402236	m	0	45	us	white	nhisp	4	3				4					0							2.15	3.8					-0.13003313						0.2424735291													
402242	f	2	18	us	white	hispa		2				3					-1	4				4				0.2659402564			0.2337295109	-0.300194159	-1.173986059	-0.208333333						1.3598284007			1					0.9810063979		0.1666666667	
402243	m	0	16	mx	.....	hispa															3																			0.0416666667									
402244	m	3	21	us	white	nhisp							4	-0.166666667	0					1																						0.7528103158	0.8717728568				0.0029666004	0.4166666667	
402245	m		38	us	white	nhisp								0												-0.053617196																							1.8
402246	m	0	21	us	unkno	hispa		6	2	5	4	1				0	-5									-0.328349481																		0.4782008793					
402247	f		16	us	blkwh	nhisp		7									0						2														-0.48511636					0.2608796777							
402249	f	0	26	us	white	nhisp																														0.1146794523				-0.125									1.0317460317
402251			23		.....									-1.5														0.3654495049		0.5040220067																			0.4571428571
402254	f	0	32	uk	white	nhisp			3	4	2					-2															-0.41984043		-0.071428571												-0.0685047				
402256	f	2	36	us	mixed	hispa	5							-0.666666667										2.15	4.8		-0.150222532							0.920157218									0.2682635279			0.2808080665			
402257	f	2	27	us	white													2.2			3.4					0.141123094																		2.0342900022					
402258	m	0	53	us	white	unkno																							0.0946980497																				
402263	f	-2	38	us	white								1		-8				0	0		4.3																							0.2205869495	0.1810189257			
402272	f	3	31	us	white	nhisp		2	1	3	2	4				2	0	4.8				4.7	1			0.7317502669	0.5351085181							0.5876113003								0.5234150294		0.954451033					
402273	f	-2	27	us	white	nhisp								-0.666666667												0.0660446881							0	-0.939456745															
402279	m	0	22	hn	blkwh	hispa																								0.4435140122		0.2083333333								0.0416666667		0.3139805953							
402280	f	3	19	us	white	nhisp		9				4					0	0.2											-0.095727095																		-0.250598882		
402281	f	2	20	us	white	nhisp																							0.1179914083			-0.666666667											0.2934571295						-0.077777778
402282	f	0	21	us	.....	hispa								-1.5																			-0.214285714					0.1399245065								0.9493054084			
402286	m	2	19	us	white	nhisp																	1													0.4949710474				0.2083333333					0.2469174303				
402296	f	2	24	us	white	nhisp							6		6			3	1	1	2.3333333333															0.050385568	-0.073071999										0.217175019		0
402297	m	2	18	ca	white	unkno	7											2.6						1.45	6.4							-0.208333333			0.2976537198	-0.773421693						0.4914421887			0.6892119272				
402298	f	-2	17	us	white								2		-3					0								0.3356768126												-0.416666667					0.447385414				
402305	m	1	27	us	white	nhisp		2				5					1											1.3437673092												0.0416666667					-0.021858787				
402309	f	1	40	us	white	nhisp		7				5					1														0.4024436919	-0.291666667							0.0671645534										
402313	f	3	28	ca	white	unkno		1				4					0														0.518272682																	0.0416666667	
402322	f	2	30	us	white	nhisp																								0.2553783246			0.0833333333						0.1210673454		2.4545454545								
402323	f	2	60	us	white	nhisp																6	1.5			0.5204612249										0.5591155367													
402324	f	2	16	us	white	nhisp		3				4					2					5.7							-0.439925809							0.5888455416						0.3265931215	0.5015850897					-0.166666667	
402330	m	2	24	us	sAsia	nhisp												2.2														0			0.685822699		0.3493776703												
402332	f	3	26	us	white			2	1	3	5	3	7	-1.833333333	6	2	-1	2.8	1	1		4.8	1			-0.575108363			-0.7276907	0.3637874651		-0.375	-0.461538462			0.11735903	0.0570551824	0.2441363562		0.25		0.3895400236	0.5209487637	0.4228224985	0.044838126		0.8546976738	0.0833333333	0.375
402336	f	0	21	us	white	nhisp	4																	-1.05	4.2											0.1555172615											0.3234715041	0	
402339			25		.....																															-0.253794057					1.9090909091				-0.137123949			0.1666666667	
402342	f	-2	22	us	white	nhisp												-1.6			3.1333333333																						0.2090899908						
402343	f	2	36	us	white	nhisp			1	3	6					2		5										-0.436938119								2.2484130875													
402345	m	0	24	us	white	nhisp																																											
402350	f	2	30	au	white	nhisp																											0.1468531469									0.9044807694				1.7858627674			0.6349206349
402353	f	1	40	us	ntvAm	unkno		2				6	3		-4		4		0	0						0.7499523032																	-0.110668443						
402354	f		15	au	natPc	nhisp		2				4					0				3.8	4.9					0.2981066059	0.5706998411				-0.208333333	0.0119047619						-0.218982513										
402355	m	3	37	us	white	nhisp	5																	-2.75	4.6	0.2552753193						-0.375					1.2343046266												
402361	m	2	36	cz	white	nhisp															2.3333333333						0.4547413126				0.1435890497																	0.125	
402362	f	-2	45	us	white	nhisp																	1.3333333333							-0.19981875		-0.083333333															0.8888542459		
402363	f	0	34	us	black								7		6				1	1			1														0.7667154006									0.9793532774			
402364	f	2	56	be	white	nhisp	5						7		10				1	1			1.3333333333	-0.55	4.2	-0.127404901									0.7453304725			0.1731216872					0.1968407367			1.1209638385			1.5714285714
402370	f	0	35	us	white	nhisp																	1																										
402372	f	-1	27	us	white	nhisp																							-0.289414648																				0
402382	f	2	17	us	white	nhisp		1				4					0					1.7																							0.1416555082	0.0577689354			
402385	f	3	20	us	white	nhisp			2	2	4					1						3.9						0.8871368055		-0.162005915																			
402392	f	2	22	us	white	unkno												4																															
402393	m	0	20	us	white	nhisp	6																	0.55	5.8							0.25					-0.9806981					0.5255549557							
402395	m	0	58	us	white	nhisp																								0.3571045226		-0.083333333								-0.125			0.8900309791		0.4395701913			0.0416666667	1.5555555556
402397	f	2	36	us	white	nhisp			2	2	4					0		-1.4																								0.4748810375							
402406	m	2	32	us	white	nhisp			4	4	5			-0.333333333		1		1.8			2.4									0.0300273009								0.0619059651					0.6801370464				-0.159369738		
402415	f	0	18	us	white	nhisp																					0.2387039011																						
402432	f	0	36	us	white	nhisp								-1.166666667							4.5333333333		2.3333333333						0.2995036419	0.0700670264	-0.037976152		-0.076923077		0.2821256284			0.9803158321				0.0181090963	0.5742396019	0.0324330181					0
402439	m	0	27	us	mixed	nhisp																3.8							0.6978642477									-0.055488633											0.6666666667
402442	f	0	17	us	white	nhisp																4.8				0.7951589878														0.2083333333				-0.358667894					
402443	f	0	17	us	white	nhisp								-0.333333333												0.3449496422												0.4268242374			1.3					0.2572201041			
402444	f	0	18	us	white	nhisp		3				4					0												0.3545295691	0.732947744		-0.125													-0.363493613				
402445	f	1	18	us	white	nhisp															3.3333333333					0.1178933261					-0.213848814																		0.6666666667
402446	f	0	17	us	white	nhisp															3					0.0915118611						0.125												0.3108408124					
402448	f	0	18	us	white	nhisp								-2.5												0.6860569182								-0.15203053														0.0416666667	
402449	f	0	17	us	white	nhisp								0																			0.1428571429																
402450	f	2	18	us	white	nhisp																				0.0883318565			0.5309829573																				0.1111111111
402451	m	2	18	us	white	nhisp	3	5									0							0.05	5.4				0.239595065							1.3405208406											-0.405491653		
402455	f	1	24	us	white	nhisp	4																	-0.45	4.6																		0.0509752964						-0.142857143
402457	m	3	34	it	white	nhisp	4																1.6666666667	0.15	4.4			-0.907812178											0.1075775972										
402459	f	3	44	us	white	nhisp	4	2				4	6		2		0	3.4	1	1	1.4666666667		1	2.55	4.4		0.0657980754	-0.475346977		-0.842846735				0.1773808268					0.2690683604		2.5454545455	0.825638409				0.8435596087			
402460	f	-1	23	us	white	nhisp								0.1666666667				-1.2															0.6166666667		-0.01022524						-0.555555556				0.1694041685	0.4794192584			
402462	f	3	57	us	white	nhisp		6				5	7	0.6666666667	6		1		1	1		5.9															0.2371631241					0.7447644181			0.3806055658				
402463	f	2	35	us	black	nhisp								-0.833333333								5.8												0.551368269			0.3712538583												
402464	f	2	24	us	white	nhisp			1	2	4		7		7	0			1	1															0.3530280562			0.0624019559											
402465	m	0	18	us	white	nhisp			1	2	5					1														-0.054646744		-0.125					0.0805934648												
402466	m	0	18	us	white	nhisp								0				-1.6																													-0.546088058		
402468					.....								5	-0.333333333	5																			1.0843458106				0.2903076355											
402470	f	0	19	ie	white	unkno							5		0					1		3.9								0.0891672901						0.2130463343													
402474	f	-1	21	us	white	nhisp												1.1																							-0.366666667			0.2089159594			-0.220956808		
402479	f	0	21	us	white	hispa			2	4	3					0							3.3333333333				0.7605273377															0.3380090095							
402480	f	2	58	us	white	nhisp		0				5					0				2.0666666667								0.1507203056									1.0130960854											
402484	m		20	us	unkno	hispa	4																	0.65	5.2		0.2248668204						0.4888888889				-0.432580709												0.8611111111
402488	m	0	11	us	blkwh	nhisp								-2.166666667									1.3333333333																0.9381794306			0.3896691951							
402495	m	3	54	us	white													4.6															0				1.0822442089										0.1916224902		
402496	f	3	41	us	white	nhisp												4.6				3.4																-0.3467814	-0.028465669										
402499	m	3	61	us	white	nhisp																										-0.041666667																	
402500	f	1	20	us	white	nhisp							5		2			3.6		1																					1.1818181818	0.3069036708					1.0327918587		
402502	m	2	18	us	white	nhisp		2				4					0												0.326357145			-0.125											0.2768075966						
402505	f	-1	51	us	white	nhisp							3		-2				0	0	4.2					0.6094623666		1.20214254																					
402506	m	1	44	us	white	nhisp								-2.166666667																									0.1573240242					0.5779257601				0.125	
402512	f	2	20	us	white	unkno			1	3	5			-2.333333333		1					1.8666666667	3.5				-0.063808446		1.1577918637											-0.55893794										
402514	m	2	28	us	white	unkno			2	3	6					1						4								0.4344615896							0.7800780868												
402516	m	2	51	uk	white	nhisp							4	0	0					1														-0.588032148												0.5761291199			
402519	f	0	20	us	eAsia	nhisp												-2				5.4																	0.2880985604					1.7556702178					
402520	f	3	18	us	black	nhisp																							-0.734985894			-0.083333333														0.6711903366			1.575
402521	f	3	25	us	white	nhisp	4	1	2	3	5	4				2	0				2.0666666667		1		3.6			0.4876175013								0.6984380897							0.3973768368				-0.1639071		1.3968253968
402522	f	2	37	yu	white	nhisp	3	2				4					0							0.75	4									0.4617810316								-0.129286955							
402523	m	3	24	es	white	hispa								-1.333333333				2.6											0.0460682238							0.2815212538		0.3495691874				0.0672412141				0.015798737			-0.638888889
402524	f	0	19	us	white	nhisp								0.6666666667													0.4976248544						0.7912087912										0.3102079358						
402525	m	-1	36	us	white	unkno																5.9												-0.490643893	0.2573880052														
402529	f	2	42	us	white	nhisp																					0.5624594462					-0.041666667					0.3687472342				2.2166666667								
402536	f	0	45	us	white	unkno							5		2			2.6	1	1		4.4												0.8078636504	0.8351047433		1.2261368027		0.3755060037										0.0972222222
402538	f	1	41	us	mixed	hispa																																			-0.285714286								
402539	f	2	21	us	white	nhisp								-0.333333333																																			
402543	f	0	26	us	white	nhisp			1	3	5					1		-1																															
402547	f	0	31	us	white	unkno							2	-0.5	-3				0	1																-1.0678952										0.4943447868			
402549	f	0	17	us	mixed	hispa																3.1111111111	2.1666666667																										
402552	f	0	22	us	white	hispa																	2.6666666667									0.0833333333			0.2300975297				0.2114019911										
402557	m	2	46	us	white	unkno	4																	0.45	4			0.6746217891												0.0416666667			-0.192804424						
402559	m	1	42	us	ntvAm	unkno	4		5	6	5					0		-0.4						1.75	3.6									0.4305495284	-0.41171357					0.75			0.3123559461		0.343227816		0.0895935368		
402562	f	2	20	us	white	nhisp	4																	1.85	4.2																		0.2019836843			0.9084744462		-0.083333333	
402563	f	-1	48	us	white	nhisp																	2.1666666667				0.447889791						0.4615384615			-0.530092708													
402564	f	1	22	us	unkno	hispa																					0.5064733313					-0.041666667	0.0714285714					0.4997846672											
402566	f	0	24	us	ntvAm	nhisp		2	1	2	3	4	5	-1.833333333	2	1	0		0	1						0.1888263345	0.066252672		-0.194016114				-0.56043956	0.353764845	0.2947206031	0.7708563542		1.3922867271		0.0833333333	0.5555555556	0.3042335226	0.244905048			0.519818245		-0.125	0.275
402567	m	0	24	us	black	nhisp															3.2		1.5							-0.173900862																	0.494201875		
402568	m	0	61	au	white	nhisp																5.8																											
402571	f	0	20	us	white	unkno												-0.2				5.5						0.1849376664				-0.416666667						-0.782898107									-0.344820577		
402572	m	0	21	us	white	nhisp							3		-1				0																	-0.661096932							0.2387869823					-0.041666667	
402574	f	3	21	ca	unkno	unkno			2	5	4			-2		2																			0.3653516309							0.2934670201							
402576	f	3	37	ca	white	nhisp																													0.5110420271		0.5718972466				2.6666666667							0.0833333333	
402577	f	2	17	us	mixed	nhisp																4.2	1.5					-1.371890481						-0.166152471	0.2962561469						-0.933333333							-0.5	
402579	m	3	21	us	white	nhisp	3														1.4666666667	4.2		0.25	5					-0.872705737	-0.705544092					1.3586939412						-0.111837665							-0.666666667
402580	f	-1	36	us	white	nhisp																																											
402581	f	2	17	us	white	nhisp																	1.8333333333					0.8542718763																					
402587	m	-1	36	sg	mixed	nhisp	4																	0.75	5				0.023079221													0.5744472077						-0.333333333	
402592	m	-1	50	us	black	nhisp			3	2	4					2					3.2																												
402593	m	2	28	us	white	nhisp																														1.1943674099						0.4668117317							
402594	f	2	47	us	white	nhisp																												0.4623443911															
402595	f	2	19	us	mixed	nhisp	4																	-0.75	4						-0.279887575	0.0416666667												-0.090575511					
402596			32		.....								7		5					1																													
402597	f	2	25	ca	white		2						7		6					1	2.0666666667			0.55	4.2										0.4796593349			0.1393407597	0.0718933285						-0.01632914			-0.208333333	
402602	m	-2	42	us	white	nhisp																	1.8333333333											0.9050099911						0.125				1.9398864514					
402605	f	3	31	us	mixed	nhisp																	2.8333333333				0.3280837197							0.4268672895							0.25								
402607	f	2	27	ng	black	nhisp																				0.2750524199						-0.416666667														0.444936022		0.0416666667	
402610	f	-2	17	us	white	nhisp															4.4												0.2142857143									0.7349853746							
402611			25		.....																																		0.4746985537							0.0519994213			
402613	f	0	44	us	white	nhisp												3.6				5.1				0.3964523856			0.3730834388																				
402615	f	3	21	us	white	nhisp								-1.5													0.8994904685				-0.339695641										3								
402616	f	1	24	us	ntvAm	nhisp			1	1	5			-0.5		2		1.6			3.8666666667	4.6					0.2320261175		0.6912897828	0.2815889364			0		0.1558346731	-0.852503956					1.2666666667	0.4282310676				-0.307717309	0.067838682		1.6666666667
402617	f	2	28	uk	white	nhisp															2.4										0.5906333851	0.125										0.1206881338							
402618	f	2	24	us	unkno	hispa		1				6					3												0.3885523005			-0.083333333						0.9511653209											
402621	f	2	68	us	white	nhisp		5	2	2	4	5				0	0											0.582423257								0.1348824577													
402622	m	2	27	us	sAsia	nhisp							4		2					0														0.1929560912	0.4431151097														
402627	m	2	37	us	white													4.4								0.4463133878		-0.058511684												0.0416666667									
402628	m		18	us	white								5		2					1							0.8817049434				0.2983695683	-0.083333333																	
402629	m	1	28	us	white	hispa							7	-3.166666667	8				1	1																	0.2695990906								0.1172941047				
402630	m	-2	41	us	black	nhisp												-2																															
402632	f	0	29	us	white	nhisp			3	4	5					-2						4.6								0.2978581868			-0.142857143				-0.056450401	-0.534082338			-0.272727273						0.4020405745		
402633	f	1	22	us	white	nhisp																					0.5597140755																						
402637	f	2	60	us	black	nhisp			2	3	7			0		0														0.254781921					-0.23291417														
402638	m	0	19	us	white	nhisp			2	3	2					-3																																	
402640	f	-1	23	us	white	nhisp																																			-0.363636364								
402643	f	2	23	us	white	unkno															3		2												0.3005273847		0.0574956426												
402644	m	3	19	us	black	nhisp			1	4	6					3																												1.6889833089					0.0666666667
402645	f	1	25	br	blkwh	nhisp																																											
402647	f	-1	23	us	white	nhisp			1	2	3					1																				-0.678889548													
402650	f	2	42	us	white	nhisp																														0.9007084409													
402653	f	-2	37	us	ntvAm	nhisp		1				6					3					3.4							0.88660681													0.8892394944							
402659	m	-1	17	us	mixed	nhisp	6														2.7333333333			-1.25	5	0.1914893581												0.8445787732		0.1666666667			0.0056072435	1.6325518147				0.0833333333	
402663	m	2	18	us	white	nhisp															2.7333333333												-0.736263736													0.6584888217	0.2385118785		
402664	m	2	18	us	white	nhisp																														0.7889944508	0.578900484			0.4583333333								0.0833333333	
402665	f	-2	17	us	white																																	0.2166226306		0									
402666	m	2	18	us	white	nhisp		7				4					0																																
402667	f	0	18	us	white	nhisp																									-0.046402494	0.125	-0.707792208			-1.005975753													
402673	m	2	18	us	white	nhisp																						0.6004308118			-0.118158745									0.2083333333									-0.111111111
402674	m	1	18	us	white								5		3			-0.6	1	1																													
402675	f	2	18	us	white	nhisp															3.3333333333		2					1.4712929326	0.2010995168																				
402676	m	0	18	us	natPc	nhisp	4	5									0							2.95	5.8				-0.215208154						0.5985853697														
402677	m	0	18	us	white	nhisp		2				4					0												0.6268583195	0.4859140399																			0.1111111111
402680	m		17	us	eAsia																	4								0.2809047975		-0.041666667		0.5324857864					-0.345426348										
402685	m	2	57	us	white	nhisp												5.4																0.2891855342									0.7512507205						0.1111111111
402690	f	2	17	us	white	nhisp		2				4		-1.333333333			0				2.9333333333							0.3131193963		-0.309772015		0			0.4838357453		0.0816943121				1.5833333333								
402696	m	0	14	us	mixed	nhisp	7																	0.75	5																			1.4341889361					
402697			27		.....																		1.3333333333							-0.615495264		-0.125												0.3364157339	1.0324930094			0.2083333333	
402700	f	2	23	us	unkno	hispa																					0.5004885613																						
402702	f	2	16	us	white	nhisp			1	2	5					0																																	
402714	m	3	23	us	black																													0.7768746285						0.3333333333								0.0416666667	
402716	f	0	25	ca	white	nhisp			1	2	5					1						5						0.515062092															0.766676743						
402717	f	-2	24	us	white	nhisp																												-0.690341037															
402722	f	0	36	nz	white	nhisp																5.5							0.3063111338								-0.209691269												
402725	f	3	49	ca	white	nhisp												4.8								0.5970743109								1.1843945126								0.233616669							0.6111111111
402730	m	2	60	us	white	nhisp																4.5																				0.0095054819						-0.083333333	
402741	f	1	54	us	white	nhisp			2	2	5			-1.5		0							1.5													0.7711549328			0.2648246704				0.1685821907		0.7392143075				
402747	m	3	26	uk	white	nhisp																				0.2844731653					-0.501935938	-0.375	-1.583333333																
402751	f	3	19	us	mixed		5																	-0.35	4.8									0.6460410334	0.6067510228					0.9166666667	2				-0.183976969		-0.366918201	0	
402754	f	-2	32	us	black				1	1	7					5		-1.4												0.200736265													-0.435479851						
402758	f	1	37	us	white	nhisp							5		3					1							0.3114996309					-0.208333333																	
402759	f	2	35	us	white	nhisp			1	3	5		7		3	1		3	1	1																					0.5858585859				0.5536856553		-0.406240516		
402760	f	2	57	au	white	unkno		1				5					2	2.4														0.0833333333						-0.020352203		0.0416666667		0.1302603497		1.6574412108					
402763	m	3	35		unkno	nhisp																	1							-0.304038718			-1.909090909				0.0317522481												
402770	f	-3	24	us	white								1		-10				0	0		5.5															-0.212763806												
402773	f	-2	19	us	ntvAm	unkno															3.0666666667							1.5456053365																			0.4443678527	-0.208333333	
402778	f	0	21	us	black	nhisp																						1.122059105																				-0.166666667	
402779	f	2	31	nz	white				1	1	4					0														0.0733269385									0.4318254196		1.3194444444								
402786	f	2	32	us	white	nhisp							6	0	6					1							0.581572483											-0.267164256	-0.437032761	0.0833333333						1.1444823541		-0.083333333	
402796	f	1	26	us	white	nhisp																5.4														-0.786461642					-1.321428571			1.1165621264					
402797	f	-2	33	us	white	hispa		2				4					0													0.311764934								-0.940471064											0
402800	m	2	18	us	white	nhisp		2				5					1																-0.429487179	0.4772475989								0.8346255608							
402805	f	3	45	us	white	nhisp							7		10				1	1														0.5731813855								0.4394559746							0
402808	m	1	31	us	white	nhisp																5.4						1.3164200504																1.4313711046				0	
402810	f	-1	24	us	white	nhisp							3	-1.166666667	3				0	0	4.2666666667		1.8333333333			0.3504229572		0.3158714526		0.0240392266			-0.452380952				0.0235261635												
402811	f	2	18	us	mixed	nhisp	4							-1.5				1.8				4		0.25	4.4					-0.703754537						0.6646424016				0.1666666667					0.0681090226		-0.038019191		
402814	f	2	22	cn	eAsia	nhisp							2		-3			0		1														-0.25344741												-0.408210508			
402815	m	1	18	us	white	nhisp															3.4666666667													0.4059129725															
402816	f	3	20	ca	white	nhisp																																		0.0416666667	0.3636363636		-0.04581382			0.3993954258			
402817	m	1	18	us	mixed	hispa																											-0.307692308				-0.499482054				0.5138888889						0.2643164644		
402822					.....																																												
402823	f		21	lt	white	nhisp												0.4																			0.4536957948										0.884834428		0.9
402825	f	0	25	br	white	hispa		1				4					0					4.1							-0.612573727								0.1306629324			0.0416666667		-0.059752015			-0.138742042			-0.125	
402831	m	-1	19	uk	white	nhisp																	3.3333333333								-0.280306605											0.7243276799							0.1
402832	m	3	32	ie	white	nhisp																															0.7925002006	-0.093671037			0.6545454545								0.0714285714
402834	f	0	26	us	unkno	hispa								-0.666666667																																			
402839	f	0	20	us	white	nhisp	5							-0.5										0.375	4			0.9915191302								-0.077288482													
402845	f	0	22	us	white	nhisp		2				5					2																																
402846	m	2	31	us	white	nhisp																																									-0.034608158		
402850	m	2	16	us	white			0				5					3				2.7142857143	3.5									0.5585668027							-0.402343873											
402852	f		17	cr	white	hispa	4											1.4				4.4		-0.25	3.6	0.6268223775								0.6534243423															
402856	f		18	cr	white	hispa			3	3	4					0											0.6295738516												-0.217873408		0.0404040404								
402857	f	0	43	us	white	nhisp												-1			3.7333333333													0.0496162717												0.8047150231			
402858	f	0	26	us	white	nhisp		1				7					9									0.9038715523						0.8333333333		-0.455115314			-0.778944163												
402862	f	2	52	ca	white		4														2.3333333333			4.35	4.8																					0.1342503779	0.0006067336		
402865	f		48	us	white		4																	0.55	3.6											0.9241297679									0.286540362				
402866	f	1	35	us	white	nhisp	5	2				7	7	-1.666666667	6		3			1		3.3		2.75	4	0.5094557537					0.338665531			-0.270253773									0.2147866403	0.8716073595				-0.208333333	
402868	f	0	33	mx	white	hispa	2		2	5	5					2							2	-1.95	3.8					0.1215537113	-0.060628965					-0.227951965				0.25				1.019455862				-0.041666667	0.0555555556
402869	f	3	18	us	black	nhisp																	1.8333333333					0.5755048834					-0.06043956				0.1965699059												
402872	f	2	22	us	white	nhisp								-1.833333333														-0.812747399												-0.083333333							0.7540042863		
402874	m	3	20	us	black	nhisp								-2.333333333								4.6								0.3869262214																			
402876	f	3	36	ca	white	nhisp			1	5	4		7		8	-1				1						0.2289125597																	0.3054346884						
402877	m	-2	23	gh	black	unkno																																											
402878	f	1	25	gr	white	nhisp																5.2						0.2892356881				-0.25	-0.571428571																
402879	f	-2	21	us	white	nhisp	7		3	2	4		7		3	5		1.4	0	1	5.2		2.5	1.95	5.6						-0.047221531		1.7666666667	0.7783760414				-0.01752151	-0.313038164						0.1902886018		-0.401993015		
402880	m	1	22	no	white	nhisp																														-0.541961124	0.2693886197												
402881	f	0	54	us	white	nhisp		0									0														1.0203079093		0.9909090909												0.5376210856				
402885	f	-2	28	us	white	nhisp		1				6					4											0.0284829443												-0.333333333				1.9662599084					
402892	m	1	19	de	white	nhisp			1	2	6					2																					0.7365813417										0.0152125362	-0.041666667	
402899	f	3	30	us	white	nhisp		7				4					0				1.5333333333									0.1257259827																			
402902	f	-2	19	us	white	nhisp		1				6					4						3.8333333333					1.5507020004							-0.442842101														
402904	f	2	60	us	white	nhisp								0								5.5						0.5617125335		0.0571879348																			
402907	m	-1	20	ph	eAsia	hispa									-1				0	0												0					-0.147447755										-0.179806777		
402908	m	-1	25	us	white	nhisp																						1.0673932619					0.7032967033					0.3900098015										0.0833333333	
402909	f	3	52	us	white	nhisp	6											3.4						-1.55	5								-0.136363636								1.1818181818	0.2537521372				0.1092716094	0.7884676781		
402914	m	0	38	us	white	nhisp																																								-0.397813062			
402924					.....								4		0							4.4					0.5735241576										0.0920077608	-0.005024233								0.2880295175		-0.125	-0.3
402925	f	0	39	us	white	nhisp	4						4		0					0	3.8			-0.95	3.8	-0.585111866											-0.027793402									0.6118928925	-0.022133189	-0.041666667	
402936	f	0	25	us	white	nhisp															2.8	5.6																	0.1525024181							0.966014077			
402939	f	3	39	us	white	nhisp	6						6		7				1	1	1.2666666667			1.15	6.2				0.7930887636		0.4980308626				0.5509297963						2.6349206349			1.5441134942					
402942	m	2	25	us	mixed	hispa																													0.2752220796														-0.228571429
